experiment,sigma,rep,data_hash,khat,rem2_mean,rem2_p,ub_cert,true_gap
coverage_indep,3.0,46,2e199ca728189eb32689d7951deabe9c33970a3bc0bf09ae3a76b16dea201a8b,2,0.0005198757259324393,0.1432041991660835,0.0015683041111247862,0.0017164157815159598
coverage_indep,3.0,47,924ec88d7355cdba73939b5e97a67d5d7e8d5c90cead1bf6b86b9ff19cd3b038,2,0.0006893180254877618,0.07726423910893132,0.0017127461100335333,0.0017164157815159598
coverage_indep,3.0,48,4970c2b0fb14b0cbe2ce100a5d4bbded40614661d5b977f51f8d34e4b981a041,2,0.0007197227928396277,0.10233663402430415,0.0018944090917671305,0.0017164157815159598
coverage_indep,3.0,49,64c3f95ead3886dabc362a434a4fa136dd8d65e034db7adf0febe856f67070ae,3,0.0019267996909956842,0.00499084567778596,,0.0017164157815159598
coverage_indep,4.0,0,db22374f2f77adfd4d696004eff7fb0799f08a0c1fec4e7bba8f11a4840bc954,3,0.0009439319929502532,0.04754404049821015,,0.0010711466907204863
coverage_indep,4.0,1,e7f7b1d1c05b877fd9eedfcd400b41eb137d52800f7b825d5d24090b50187f5c,2,0.00048444270574409253,0.22217494380966973,0.0018239440277157837,0.0010711466907204863
coverage_indep,4.0,2,adeab911aad1ce72910d7b206ec621fe4a056cad56bb49beca57db758c13bbe5,3,0.0015777886788072236,0.0019274919035827676,,0.0010711466907204863
coverage_indep,4.0,3,4a034a3fb2ec2c996f8c47ffe617b897e693e1c9acca1e977e1b814f48868229,3,0.0017657180800017213,0.008361792290099035,,0.0010711466907204863
coverage_indep,4.0,4,82d13bebe97a9045b87acfd687790ac519040872d47a606e0f47fb7b0bf987b1,2,0.0008396712314725607,0.095517312928323,0.00215612755021185,0.0010711466907204863
coverage_indep,4.0,5,c42139b345221f7eca8fc5ee7e13e24ea17d0cd4b838a944f68674edf6c3f623,2,0.00013640816342018746,0.37275719731131574,0.0011139386247690476,0.0010711466907204863
coverage_indep,4.0,6,60c85fb94ffc4b4a080e101a41a4fbcf3ced499fc8b9f85ecc82cd6068613ac8,2,0.00020996940391931895,0.35880201718115057,0.0014689437875042368,0.0010711466907204863
coverage_indep,4.0,7,95efa0ccdfad2c3e9287f2caa0692f4af8323cbe697e139f9b6295ba4d5a3f6d,3,0.0014077851731191249,0.014643610502882431,,0.0010711466907204863
coverage_indep,4.0,8,6fe61f898a051c88414fc190c574610ec2ec54a64805d82ba1ff50fa0452173c,2,0.0006791785449423605,0.05542608267767635,0.0016124608870859093,0.0010711466907204863
coverage_indep,4.0,9,835f92a466fb775f7d2d75bc52500a6d0c522ead637096b18efdb42841c8e054,2,0.0004942298542223944,0.1842977580268088,0.0016827907139875553,0.0010711466907204863
coverage_indep,4.0,10,4cb4185646511be3cc4b71d2ef82f4598388dd527ebe83a0e067f28bacb40e7e,2,0.00014353849591933754,0.39131606028025434,0.0012963637898257018,0.0010711466907204863
coverage_indep,4.0,11,5e41e49790132ac049f9073f24a56d68f5b7dffeee6b78fdf0f741afd81c597c,2,0.0005409843380457691,0.24012126163408287,0.002118854648780593,0.0010711466907204863
coverage_indep,4.0,12,977ef4be2f2907ab9a7d3a76a065364f4673b2f3668d9c0bb3920e0b8d8f9d51,3,0.0016391971354390521,0.004799616439776999,,0.0010711466907204863
coverage_indep,4.0,13,1bbaf1a1c573393036131425d2b40921e274e5d3c624cb14430b73a33700c501,3,0.0018696981829775972,0.004110535955793582,,0.0010711466907204863
coverage_indep,4.0,14,190e7c9eb8f476ff0640368c41438d164a13fabd8be19b5b87639768b022a4a9,2,0.0004042504455685325,0.29202744052515883,0.0019394134367211188,0.0010711466907204863
coverage_indep,4.0,15,b3d8535102b61e748456f7aa911df47fe4725df2d703d290f6da747cfdd5a7c8,3,0.0015435579645754704,0.01875293881720652,,0.0010711466907204863
coverage_indep,4.0,16,bcdd851719a12f7a12973c3fb580b30b42931c43412b2f26f0900a6aad68c41f,2,0.0006368156208773623,0.11305791953037603,0.0017633847117207288,0.0010711466907204863
coverage_indep,4.0,17,7a75fda9fd609f5ec2bb5a574ce64408f3ea1793e3635ee325838d1d692d1673,2,0.0008039760544797048,0.13460622432673408,0.0022858988131303094,0.0010711466907204863
coverage_indep,4.0,18,d489a3328365db642a533700830f2983536c5cc4e8165f208f2358fab00d4ee0,2,0.0003066762378113652,0.2424964441731673,0.0013096449594965434,0.0010711466907204863
coverage_indep,4.0,19,6a43a52487d5e8ac879bfa5efa64669552b37065242b1a3887a7146dff13fe7f,2,0.0004797924734593617,0.22629403837005646,0.0018299526158222464,0.0010711466907204863
coverage_indep,4.0,20,970bc22729562b055445fa84273b8282411c00a857363853fa902a46df9566d7,2,0.0007501960032328614,0.2931417291498619,0.0034195902023791596,0.0010711466907204863
coverage_indep,4.0,21,83b7be638b46612afe8d6ebc9005bc8ce0fdaf405889962bc4cff84ed2f25f59,3,0.0022699797634566756,0.0002257997801089484,,0.0010711466907204863
coverage_indep,4.0,22,08f5c2eb4169e0e11ec2ed19abbd8937c75006685b276e4a15533e6619985d78,2,-0.0001523326106769529,0.586889768227675,0.0013135424987530395,0.0010711466907204863
coverage_indep,4.0,23,dc1793615b92155f6525ed5df3e986d471bbfa06c79affe8748d82b728264106,3,0.0030390641543719178,0.00028820553722297415,,0.0010711466907204863
coverage_indep,4.0,24,cb1b3f03ef70ad1ce0cbbf0fe2e14850f17d6bbfd9f7c8f34ce01ca35ebad8da,2,0.0003539592771567013,0.20613174084777375,0.0013406401105656924,0.0010711466907204863
coverage_indep,4.0,25,961f15e84549e485dfc1a88f3b6baa5e3b8909f7658ce239d9f3ecd54daca26c,3,0.001031453220855627,0.004734421113863685,,0.0010711466907204863
coverage_indep,4.0,26,159be1a9ebc362784fa60622f497240a76b18dff0853dbfc8a6aeb1acf944053,3,0.000896315075193621,0.039859723385649914,,0.0010711466907204863
coverage_indep,4.0,27,bef00095cc187a177e41de5e54fca30b2172156cb0a7b2d08c355d5ca84e7b5d,2,0.00041627634079260956,0.2599383760243086,0.0017879507796260147,0.0010711466907204863
coverage_indep,4.0,28,f09c85138ce6365a089daf8a86b638d3d22610117b34902a69f4b6c23659105c,3,0.0011819749557659854,0.03429984461451352,,0.0010711466907204863
coverage_indep,4.0,29,fda562e768e1d5432469da9e2ab3b06e8f815ce5667a5ed86006043db24b8612,2,0.0006726650410892488,0.16183104547782834,0.002085426162470901,0.0010711466907204863
coverage_indep,4.0,30,46e630327ef78b8d90bb304c25488cfce569b8f36a29d71422e4f0bb07f6be43,2,0.0005883288590735614,0.1085477392515235,0.0016350744509518636,0.0010711466907204863
coverage_indep,4.0,31,5c95c301aeba837c2197312e6b2c769d0f5ff1ccdb0f3d73cbaa3b3665cc462e,2,0.00053593339901441,0.12189218954926628,0.001552962856468867,0.0010711466907204863
coverage_indep,4.0,32,4fa421a5673504fa34c3942978ffcb19f2d19d9c0d1316fddc25b245c646c8f9,2,0.0007900058543945487,0.057017700542043914,0.0018475698453929758,0.0010711466907204863
coverage_indep,4.0,33,4a0a56147edb2d4aeed4413588ae5739d14c7cc23a36ad6466629b3254696789,3,0.002001094771961598,0.011410171284784942,,0.0010711466907204863
coverage_indep,4.0,34,e2ba30e8770e5dd65e89ceb402b425353ca4aac6e2fb02599a3909121600780a,2,9.105861879651344e-05,0.4252313227644051,0.0011817705764732144,0.0010711466907204863
coverage_indep,4.0,35,a007a3164a27bf093b3ef3f6c9f41fe212b7073ddda5500eb15be762b9fca8f7,2,0.0007381039263380295,0.17336628199844073,0.0023317106538412254,0.0010711466907204863
coverage_indep,4.0,36,fbbfc6b4393d847ec35e9065187887c683a3cbcbbb102a2d074fe1160dfa237d,2,0.0005282284354362954,0.13545541996507948,0.0015853274503990229,0.0010711466907204863
coverage_indep,4.0,37,64f38c0790cd6b794314d1f8139df23f7aa2ba6d7a64597a8f4499d8ef6980cc,3,0.0012578837777566187,0.006593972127862391,,0.0010711466907204863
coverage_indep,4.0,38,d788e9b7604558ed64e7653a3feb536bd5c179295d127badbe958e7cfe0b53ed,3,0.0009084677653790063,0.041687983427663444,,0.0010711466907204863
coverage_indep,4.0,39,9706168ee4bea19fb63efcc35c2ea84ffb06fea94fdb60a54be27bf2ef475fee,2,0.0004960440263112708,0.20153923862474432,0.0017608654075746502,0.0010711466907204863
coverage_indep,4.0,40,25c0a3960ec0509c998ca076321665e3752c3c3575d2c690e6a9363bf51a6fbf,2,0.0004183063415710175,0.21671332971080404,0.001581669827560756,0.0010711466907204863
coverage_indep,4.0,41,ba86baf90444a281a5acb69068c96834c191478a8659ea549382d7826e845f69,3,0.0012408048185526765,0.02133413597056122,,0.0010711466907204863
coverage_indep,4.0,42,b86b77962b78f7f8b8d310eb3e85727b52aba8f095d8a2f641515371643d652d,3,0.0015488725701432783,0.001744640217346105,,0.0010711466907204863
coverage_indep,4.0,43,f17f8041d6a08f916197f3c6ef851a236fee705f7882672a2d95f51fba1e7454,3,0.0013838784887418077,0.012484224810180189,,0.0010711466907204863
coverage_indep,4.0,44,82a3a23f02740b3e386aa69a9c786360f31493bed2789af8a156282ab9c7f9e1,3,0.0017857493285886484,0.018103199436896644,,0.0010711466907204863
coverage_indep,4.0,45,fec228e3e0b0330dc489101432cea788d10029b0c33dfb3ca9083a44a193fba2,2,0.000851101798987186,0.07369295169669599,0.0020647652826887588,0.0010711466907204863
coverage_indep,4.0,46,dd91c25f80bbbf236817b73ffe778d14696c60dd44b34a59a75a0feef2ccfb65,3,0.0013600625024282164,0.01574464953421595,,0.0010711466907204863
coverage_indep,4.0,47,e0a7be295c7ba7821d1e9b72de5c791e9d5087be69b205f731800e09e9aa337d,2,0.0014941909582234958,0.07607154332544741,0.0034755905628445546,0.0010711466907204863
coverage_indep,4.0,48,5b65dc40247877ac4111a60e10b2cdc1dabe870e42bad8d8ba5fb771057eff3a,2,0.0007425728347676408,0.17839700542203385,0.0023729440580996797,0.0010711466907204863
coverage_indep,4.0,49,900d4a94d458db43254f47be92e0168118ef9a79b3d0382708ee9f859a2699d5,3,0.0013639445104947523,0.015182542156751744,,0.0010711466907204863
coverage_indep,5.0,0,4765bad1301ded7824413e6f3a1e14c98250e725d0ee226409e4621408cce236,2,0.0004164373767608032,0.10211143034011316,0.0012148514357015459,0.0007221126495733329
coverage_indep,5.0,1,feeb3113c1d79db4038dbb48cd0c28e5a6473bfe3b693ca93593ad7deea117dc,2,0.0003811198104092028,0.19448622616931788,0.0013955323770636254,0.0007221126495733329
coverage_indep,5.0,2,bdbc59bb01eec5037d906035937f9065bcae3803a7ad0295a8803e3678cd35ae,3,0.0017209863070808296,0.00824257505090531,,0.0007221126495733329
coverage_indep,5.0,3,fd49b3f2707e3aa82568f79e176797f18be594e12d15ac679eec01553d135b52,2,0.00045118306395279805,0.12683806807582765,0.0013693391062203101,0.0007221126495733329
coverage_indep,5.0,4,cda8210a5192efc4693df5f7ca83f5eb29f958146f781a4e75391cb9a0f06397,2,-0.00022906987829725002,0.6269724235343076,0.0012726243172967821,0.0007221126495733329
coverage_indep,5.0,5,e29566d1abe505fd47a0ad7b38c550e489c9128b00b9de5bb0a169fad6568dba,2,0.000290477833126257,0.25312591637669135,0.0013002847057728348,0.0007221126495733329
coverage_indep,5.0,6,9ab614da79e63b6e4f92d46503703f3552ef18867c9b9c0e933c5ad21eeccb12,2,0.0006089111609786535,0.10929346235873683,0.0016945921744271888,0.0007221126495733329
coverage_indep,5.0,7,061a3f69f958e3486dc44a18557c0620e8f6b701e8dc87121cceefba62bef0a6,2,0.00035312183667604027,0.2043150325376506,0.001343052199855508,0.0007221126495733329
coverage_indep,5.0,8,86a4fb9f3df2d2967444c4e8700df73c7422bb3b978af6f2a327536c1a677d56,2,0.00013389004110008206,0.3541879793009104,0.0010115434739868493,0.0007221126495733329
coverage_indep,5.0,9,868f9738d4a8596c6876af1d51d2012a4e9e885bd83c19365dc4e66682da38ba,2,0.0004550181112497276,0.2243412832247551,0.0017471812101375187,0.0007221126495733329
coverage_indep,5.0,10,33810e64dd9c15c490e3897d513aeba5f8118a3261770f45caf4fbdbd944c42f,2,0.0010027008726143816,0.13234629982223722,0.002786768493249119,0.0007221126495733329
coverage_indep,5.0,11,3e0ed535eafc391f43b80669ccdcfb5b9de14518e57e25a14caeaa0c35e422e2,2,0.0004202576942122338,0.22482981239466515,0.0016373347112643678,0.0007221126495733329
coverage_indep,5.0,12,815eb09823faa2ac612c5e490be6e7ef63787d33d707bf465662597b5440356d,2,0.00041661005249282734,0.1772014560259475,0.0014416326914761268,0.0007221126495733329
coverage_indep,5.0,13,c6363736401d294ff55708ccb314d7d93d3881ac85cbd7e8010a80c4c717ea78,2,0.0003622947941895771,0.09215638945023252,0.001064928469651283,0.0007221126495733329
coverage_indep,5.0,14,27dc0efdb6e1222ee51c826f0764eeadf3f864533ddaecdb52419b7f227b6d9a,2,0.00021833012155857422,0.3691964107415393,0.001622318514141054,0.0007221126495733329
coverage_indep,5.0,15,1b9ec5047ffb39a5bdf9abd73a96c87c44154b5eabff72283e577f8e461293cd,2,0.00036026233725283685,0.32600796733666826,0.002019227395039885,0.0007221126495733329
coverage_indep,5.0,16,b6258c4872a0c81661f336f52b478a0c4d178df80b87c37399bc42f85e72ce05,2,1.1964467121872158e-05,0.4924868597383857,0.0013834761802447228,0.0007221126495733329
coverage_indep,5.0,17,df58cabd425c3693c9a93d7a5f7fa8076f44043573e2a5bfe66f9e7480a330c0,2,-0.0002922965089611762,0.6979517549925981,0.0009455084806614248,0.0007221126495733329
coverage_indep,5.0,18,8c2feefdf3f67fda74f218d4e7ce3b81474523900d87a244d4e2cfb2c48e04fe,3,0.0006301985622074513,0.034933480157137486,,0.0007221126495733329
coverage_indep,5.0,19,8b2ae7f4becc8c095af95aa07ad0a788387003f977409aafb85536eb9a0af1c6,2,0.0006660788614773261,0.0961772886099328,0.001774354159281356,0.0007221126495733329
coverage_indep,5.0,20,bebe63a05772c5b6bfc864d30b61108e58877993abe264fb50f4bb7f696d8716,2,0.0003805044918774647,0.19296527809594166,0.0013890605626682819,0.0007221126495733329
coverage_indep,5.0,21,ed6e6ea3bc4b37dcc95c8b67abbe7cb7b5af5999de1e06418ba5b6498e31600e,2,-4.709240366040923e-06,0.5037179647753913,0.0011371618491284301,0.0007221126495733329
coverage_indep,5.0,22,81b6c484df14b5b9c24b6542af524e12d563066a347b54a3c55a423712c154c7,2,0.00015778876035275058,0.3484567876166371,0.001120924739118021,0.0007221126495733329
coverage_indep,5.0,23,9275c280e670a34bc5e76bd90b68f72cca55752345e0b82ad305386612496fa1,2,0.0004736252987593059,0.23761025261127822,0.0018817439710388853,0.0007221126495733329
coverage_indep,5.0,24,ebf67188f2e1989d07acd26c54b15a3a04b68df9fcec353f2516b6169d5a0f96,2,0.00031385202492959505,0.21640172593948948,0.0012570155085169894,0.0007221126495733329
coverage_indep,5.0,25,c5e20713f8aa146c1f48df5ea44f048664255c851c4cc61b72b2294f6b1431d8,2,0.0003858135455071965,0.2721474222428979,0.0017506781017436886,0.0007221126495733329
coverage_indep,5.0,26,253606f73d102fb77d81ced026c9b1fa2a078a13665157529fea8d9e4286c31a,2,0.00046902521455084446,0.08206617551756301,0.0012780239187012337,0.0007221126495733329
coverage_indep,5.0,27,010479903bfbce7248f82fbfd1f4f47407bc0d072cd056bf8a6b4c5d454afd0b,2,0.0015678297359974168,0.10135817870954988,0.0039050280532733875,0.0007221126495733329
coverage_indep,5.0,28,c73e8fd47fea564c132bcb4f38b14371e863456b04e127da4248f6ff986b13a5,3,0.0009581321476799353,0.010479621207947099,,0.0007221126495733329
coverage_indep,5.0,29,6a29cbb62004a89c32306e943f451a82d665ba28809f64b56b744d3afedd10b3,2,-0.0002640181646900164,0.6591081460814894,0.0011218869639077875,0.0007221126495733329
coverage_indep,5.0,30,c8c46e58157a728358a60fbcbb2ba26aac3a5e14a836744f7c7be9c3b820385a,2,0.0003271222614936953,0.2577593230497559,0.0014567938387975968,0.0007221126495733329
coverage_indep,5.0,31,35ecf847366a56edf3dad7f455fe540f448c0f02068dae5629fb09ee93228e87,2,0.00117000708324263,0.06639650316679979,0.0027101982751367736,0.0007221126495733329
coverage_indep,5.0,32,e0b321dabc665cf778d304c81038039809335234c52d6f1d938080cc0d697c27,2,0.0004687724589857889,0.22039971383746293,0.0017776340070102632,0.0007221126495733329
coverage_indep,5.0,33,d3fde393757c30a3361c3b5e2c10cfaba98d6444a0b39a35d62107e7b53828a6,2,0.0006677702329523693,0.10383342298176024,0.0018127649793553131,0.0007221126495733329
coverage_indep,5.0,34,efeb7113ef590a6796cfab2847ff7f04d258dea4d0a64c9bd07feac82f264824,2,0.00034306234561837234,0.2410455144858381,0.0014419612055718732,0.0007221126495733329
coverage_indep,5.0,35,a3b0af9d9113e9a452d6a5933a66a9773aac6c6981cd026e5a671902ae464834,2,-0.00020559668602484482,0.77054605284641,0.000524974375750641,0.0007221126495733329
coverage_indep,5.0,36,ffd13c947f4506313368f65a973300d4ea47a8a9c88a396b8200113484f6a149,2,0.0002457791047765001,0.3625878828600093,0.0017307896543386333,0.0007221126495733329
coverage_indep,5.0,37,496ba093090fd65208d66d39aeb62370fb5b7afa85e014e5f6e2f93585bc2d18,2,0.00036264326279069616,0.3584663689515126,0.0023817123897546502,0.0007221126495733329
coverage_indep,5.0,38,a6b45e7f3443f05fa9602b2d3a6bd70561883fb25a2b427780d5817dd2fba9e4,2,0.00018937197615015444,0.26260059062762964,0.0009535795426448208,0.0007221126495733329
coverage_indep,5.0,39,5f706dc34509a1e588e925d1f8363c564f10012ab281f35c5c338aeed2633995,2,0.00019770709431479183,0.27510732181487163,0.0010232818012721704,0.0007221126495733329
coverage_indep,5.0,40,a865f5b238c65661f71627d67651068953e620340524ea9f118d4b0e4a36bcd5,2,-8.360921795506072e-05,0.5563454133774528,0.0012096379669374806,0.0007221126495733329
coverage_indep,5.0,41,f36bd3e8cf197ef50d8f37070b15c8adf5150a5a3095a20794bdcb3f01c8d8c0,2,0.0008664880993840884,0.05457163362762962,0.0020008607439864555,0.0007221126495733329
coverage_indep,5.0,42,c399e8ed18872c8c3a925fedda12c2006e44e374e9712d65fc2f711c789ed33b,2,0.00030111198739312116,0.09212355550059637,0.0009283269166887399,0.0007221126495733329
coverage_indep,5.0,43,cc2389d56dbce4c6f3288a7a445834f3a5e9fe6e40aa175173072dac113a114e,2,0.0009618750964366152,0.09729987094984427,0.0024604846932542138,0.0007221126495733329
coverage_indep,5.0,44,a7b9b4b7da570d159f6c5f7d23c1444ba6351813d9fc43d0d286de163d137a3d,2,0.0006578394525804887,0.09365949505154159,0.0017470799754072557,0.0007221126495733329
coverage_indep,5.0,45,d0899f503f2dfa1985e72abafe9b5a75523b48a15e13ac2e46a032fea7a12bed,2,0.00041339372173314625,0.30108395682418676,0.002056739142580708,0.0007221126495733329
coverage_indep,5.0,46,54a44ac188b4ccc6b5675589271f6c9ab5453f3b93966d753175645172082dc4,2,0.0005277571183202601,0.12594564363934457,0.0015606903837839308,0.0007221126495733329
coverage_indep,5.0,47,ca3710fc070230667328f895743ce9e4216cbf4ba2081318a7a54f24e2f8620a,2,0.0001125205003520091,0.3706578108536638,0.0009581514595731535,0.0007221126495733329
coverage_indep,5.0,48,e6f083c182f34f5c01d605fced2b8e296146d5d1977aabc142941aaafea8b1ac,2,0.0006202355128712255,0.19035399635058448,0.0020959027127913634,0.0007221126495733329
coverage_indep,5.0,49,221c552fef45ee097a3f121d1dec81662c72a03ebe899f636605aa894caa69ff,2,0.0010885702104254768,0.11646542548401817,0.00289198388765429,0.0007221126495733329
coverage_indep,6.0,0,eea59dca67da2d50e94654e24283fd11b0b9d56eed5e17b416d4543ca7a2f011,2,0.00026912046519312894,0.2827133421935941,0.0013430350357911587,0.0005164358203318347
coverage_indep,6.0,1,b861af4743b7e319ff14e6f4e1c31ca05a08b3aca2c789528a2273f6da43212b,2,-0.00016223671568249554,0.8941303313434465,0.0003100810833597021,0.0005164358203318347
coverage_indep,6.0,2,cbfaa001804c89987e721c0b6916dfba9fe92c7acba26575663e1a7e8f6b32e0,2,0.00012780762138856483,0.36017883846113086,0.0010106111937713746,0.0005164358203318347
coverage_indep,6.0,3,ff0d5eb964a5edd3f2324c8286425c43b4df63d1d6d83d8063a075055fdff26b,2,-0.000680348953450638,0.8792639329364621,0.0005651242765970649,0.0005164358203318347
coverage_indep,6.0,4,38d95a1616a80e040d110861ad733ca7d745610123024b8a88d4ca0074d15dfa,2,0.0002778238613715178,0.31453979623250206,0.0015471287529787029,0.0005164358203318347
coverage_indep,6.0,5,f2785569cce07b65fcb67b71402549ac5d630e309b939e4ba082416a0362a3b5,2,0.00033815919470566726,0.2099792103832725,0.0013194942751781561,0.0005164358203318347
coverage_indep,6.0,6,4d32d079331693178b8f196ac564329af4027f730701419b8f768926554e85d0,2,-8.287381086207191e-05,0.5818220572534576,0.000877999648293945,0.0005164358203318347
coverage_indep,6.0,7,f8518d36c566f0dfd80fcc39ccbe2a69cac20b47d19d4a23441d34b9be57e22f,2,0.00024988661692900707,0.278216082273407,0.00124934758458559,0.0005164358203318347
coverage_indep,6.0,8,58396be20f95405534a4a8770a8d197113bb1b9d62b0a0682a74a3bcfe3b9c5e,2,0.00031911467594211154,0.252471882493158,0.0014084922727975592,0.0005164358203318347
coverage_indep,6.0,9,9446b89bff1e188d887552e3f8a5e2b266b1dd87b74ef3a3105f9974cd86e561,2,-4.023278733332747e-05,0.5257523415763166,0.001318548718134867,0.0005164358203318347
coverage_indep,6.0,10,2963c0aa6584eae30780c822a6f16bfe9d1dd497f2e53bd6742b4a453189e413,2,-8.524539025203114e-05,0.5664913256097848,0.001069355975766256,0.0005164358203318347
coverage_indep,6.0,11,7bf73bea42202c849d03ea252a5c6082328d55199bccbe27296ef378f95b0a5e,2,7.674478214948488e-05,0.39335406919344895,0.00083159901204476,0.0005164358203318347
coverage_indep,6.0,12,928d0c0fafa769a3a012c55abfbc17c93385e45786fa705a63d1b15e4ddfa3e5,2,0.0003963472147822444,0.10305896018297689,0.0011802141754128062,0.0005164358203318347
coverage_indep,6.0,13,7dca6b9019190d233407d77974a68cf0411f024074743e94e3a801ee52b739bd,2,9.805156556643712e-05,0.4004051000594264,0.0010378407527173812,0.0005164358203318347
coverage_indep,6.0,14,45b1624063c5cb8b6209e45e6b901f4c7a3c7fc99e5bc95488134e70c223f686,2,-0.000353204443156796,0.9352627044718764,0.0002835893130925786,0.0005164358203318347
coverage_indep,6.0,15,5de0f444d8040c7256cde261cc5484708501f6963e2637cdc227053b41185b02,2,0.0004037513231659573,0.20227168003343832,0.0014993150863072831,0.0005164358203318347
coverage_indep,6.0,16,adf130be816ec9b81edef272bcf372bb0f3403dd51c2b21fc7b458cbaa3771ba,3,0.0015614729058991638,0.030251106984845566,,0.0005164358203318347
coverage_indep,6.0,17,68fdd8abb941c213340af39f454c3807c3f6c9bfb083320a4e6a8edada83996a,2,-0.00020795059366378598,0.8088455909885102,0.00045835131548878377,0.0005164358203318347
coverage_indep,6.0,18,f6d6ef301152b379ac39074b4de7e25c873d361061fb549074d447189f406d3a,2,8.349682830744997e-05,0.42986826463856453,0.001176112431653504,0.0005164358203318347
coverage_indep,6.0,19,f61be64d67cacab2216437091052e3c948b5b60c3890f93767b56b1fe7b256e3,2,0.00037162472499909784,0.19559340179808737,0.0013783696251456583,0.0005164358203318347
coverage_indep,6.0,20,1a725584f11f1c6dc22efc1338f56d332c6f4a5da1be886d7ac6bdf1f9a46b54,2,0.00040714008717964714,0.2392211345508488,0.0016628357683762004,0.0005164358203318347
coverage_indep,6.0,21,b0382d3d73d0c1019e3821faa493c33bf75a1702d59fc634b90bdd2b28e63807,3,0.0014072753984889941,0.04482432739475284,,0.0005164358203318347
coverage_indep,6.0,22,6e555b952dbb1ece0fafa85b1e8077bd8f6a502ebd1eed2ddcad9e7aa4ded535,2,0.00034745369483709656,0.2825148819365073,0.0016640743839133995,0.0005164358203318347
coverage_indep,6.0,23,486bfd5e5c621ee29ec13d7bb726bf061423075392a6010edeab907c3988c3bb,2,4.051418847506039e-06,0.4976464534695223,0.0014762282749525887,0.0005164358203318347
coverage_indep,6.0,24,f479e989e58ee8fa6d5c5296d4b667a28dded1454b480a6f46d53eae7dd256be,2,-0.00022283241281665367,0.6084147911368265,0.001466752156545963,0.0005164358203318347
coverage_indep,6.0,25,f8a38d693404511e2d14ae5a512601897b70af6ebfa48037192fc60a895de48c,2,2.3107639001740397e-05,0.47324382562831957,0.0008867185716420157,0.0005164358203318347
coverage_indep,6.0,26,d0a57287b8d58bbd68514b633b7b8db2ca7b02522717f928051466b16e7d5fcf,3,0.0006609866478412441,0.038105460152838444,,0.0005164358203318347
coverage_indep,6.0,27,9cc15999751c9ef33d8fd8c345c4c28150293bd72374fdb762102a3560568eb7,2,-8.398708823753598e-05,0.6017200568740092,0.0007462887043690615,0.0005164358203318347
coverage_indep,6.0,28,d8ae3e8f63db9bce1e8e054f7cbcecbc7d263e5def79c20a978d160833a876da,3,0.00045962168352077227,0.04807187631461918,,0.0005164358203318347
coverage_indep,6.0,29,130469dc652618b51883e8111e12eb64f1fe421324c94d371e718035c6dd8e6d,2,0.0002564303840326465,0.290435401096502,0.0013276457569912341,0.0005164358203318347
coverage_indep,6.0,30,af72219518cbcb086eaba36449665735b00d9b1b59296667c1b7c403d918818f,3,0.000833809759510884,0.014948820547677544,,0.0005164358203318347
coverage_indep,6.0,31,833af2c3ef5b603950964eb839f4c94176504d1de7dc6667a561b16f4aa726e2,2,-0.00031327870125698044,0.8750412786578983,0.00040329823210584546,0.0005164358203318347
coverage_indep,6.0,32,d972eb53c497d8916191ac8ea9258e1c2ec814d92bd96a433ebe5600a4fb3baa,2,0.0002005823893814984,0.26945921826992625,0.0010282965448619925,0.0005164358203318347
coverage_indep,6.0,33,fa19474ebf1e653bd0ec498ada8ea216c4237973a1bb881fc57cc87e8b20ec51,2,-0.00033260490513475904,0.8942163863442035,0.0003699610771166427,0.0005164358203318347
coverage_indep,6.0,34,03d5a0148c01be4c1330ac0b40be4d4d070cbb68a758611aa878d3fc83b317ba,2,-0.00022815880442715873,0.6546859381848285,0.0010389882964214785,0.0005164358203318347
coverage_indep,6.0,35,6c91f2ef56475c8f6a8341f0008f05f61d109a2c39b2b92b7889bb2bf9a40e9a,2,0.0004479529881556976,0.10175527538602791,0.0012966028167050263,0.0005164358203318347
coverage_indep,6.0,36,3c247f2e538483396286f607afebdb44c839b34a53213e60980305844d632852,2,-0.00019580994170415034,0.7168825985665235,0.0006574880303817034,0.0005164358203318347
coverage_indep,6.0,37,a92cb47db932abbd5e7e01c9ef147e8e7d1d21cbdebeb6a62f47fff74406daa7,2,0.0003185996859922824,0.1996535368931618,0.0012276184331590665,0.0005164358203318347
coverage_indep,6.0,38,9d42cefe9eaef79a36cd3f63997bc761daf696cbd31bbb5ad86b5c9c715969b2,3,0.0032613504453953166,0.0007865465013688899,,0.0005164358203318347
coverage_indep,6.0,39,2c95abb70425a1d21c68de47a0030b7b3f13bf945417e472c7b32677c8639862,2,0.0005365806593803813,0.14853371936449422,0.0016740202142164879,0.0005164358203318347
coverage_indep,6.0,40,fe5d2f69ea49ea321ab4932b4d62631bceeb34b0c102bf2526f05a3a29d6be93,2,-4.015633365260785e-05,0.5274534439694365,0.0012486845872658392,0.0005164358203318347
coverage_indep,6.0,41,42616a82eb8bcf946725d00a2a6320c703aec550a965f5b8e6da561b168d3e3d,2,4.190083909479947e-05,0.44978182025990676,0.0008817117982790187,0.0005164358203318347
coverage_indep,6.0,42,a9bfa385296d852d57037d5ae3449a98f868354ca0f1b9f921ec1b27cbbcf852,2,0.00047353360723331186,0.2536260833332997,0.0019788755553753214,0.0005164358203318347
